<HTML><HEAD><TITLE>'LOBOVIZ Plot Page'</TITLE></HEAD>
<BODY>
<font size="-1" face="Arial">
<p>LOBOVIZ Plot Page    <Font Color="#FF0000"><b>Station(s)</b> M1SURF.TXT; <b>   Variable(s)  </b>  SALINITY </Font>  </Font>  </p>
M1SURF.TXT<br>
Date&TimeGMT, Days since 1/1/1900 00:00Z
 ,SALINITY
<br>
08/10/2021 09:49,  44418.40948,  33.683<br>
08/10/2021 10:49,  44418.45115,  33.688<br>
08/10/2021 11:49,  44418.49281,  33.682<br>
08/10/2021 12:49,  44418.53448,  33.681<br>
08/10/2021 13:49,  44418.57615,  33.679<br>
08/10/2021 14:49,  44418.61781,  33.693<br>
08/10/2021 15:49,  44418.65948,  33.696<br>
08/10/2021 16:49,  44418.70115,  33.685<br>
08/10/2021 17:49,  44418.74281,  33.699<br>
08/10/2021 18:49,  44418.78448,  33.736<br>
08/10/2021 19:49,  44418.82615,  33.719<br>
08/10/2021 20:49,  44418.86781,  33.687<br>
08/10/2021 21:49,  44418.90948,  33.694<br>
08/10/2021 22:49,  44418.95115,  33.675<br>
08/10/2021 23:49,  44418.99281,  33.685<br>
08/11/2021 00:49,  44419.03448,  33.691<br>
08/11/2021 01:49,  44419.07615,  33.718<br>
08/11/2021 02:49,  44419.11781,  33.692<br>
08/11/2021 03:49,  44419.15948,  33.723<br>
08/11/2021 04:49,  44419.20115,  33.705<br>
08/11/2021 05:49,  44419.24281,  33.694<br>
08/11/2021 06:49,  44419.28448,  33.699<br>
08/11/2021 07:49,  44419.32615,  33.709<br>
08/11/2021 08:19,  44419.34698,  33.711<br>
08/11/2021 09:19,  44419.38865,  33.716<br>
08/11/2021 10:19,  44419.43031,  33.715<br>
08/11/2021 11:19,  44419.47198,  33.716<br>
08/11/2021 12:19,  44419.51365,  33.717<br>
08/11/2021 13:19,  44419.55531,  33.717<br>
08/11/2021 14:19,  44419.59698,  33.744<br>
08/11/2021 15:19,  44419.63863,  33.766<br>
08/11/2021 16:19,  44419.6803,  33.767<br>
08/11/2021 17:19,  44419.72197,  33.769<br>
08/11/2021 18:19,  44419.76363,  33.762<br>
08/11/2021 19:19,  44419.8053,  33.756<br>
08/11/2021 20:19,  44419.84697,  33.75<br>
08/11/2021 21:19,  44419.88863,  33.732<br>
08/11/2021 22:19,  44419.9303,  33.719<br>
08/11/2021 23:19,  44419.97197,  33.716<br>
08/12/2021 00:19,  44420.01363,  33.725<br>
08/12/2021 01:19,  44420.0553,  33.725<br>
08/12/2021 02:19,  44420.09697,  33.722<br>
08/12/2021 03:19,  44420.13863,  33.724<br>
08/12/2021 04:19,  44420.1803,  33.721<br>
08/12/2021 05:19,  44420.22197,  33.737<br>
08/12/2021 06:19,  44420.26363,  33.733<br>
08/12/2021 07:19,  44420.3053,  33.754<br>
08/12/2021 07:49,  44420.32613,  33.741<br>
08/12/2021 08:49,  44420.3678,  33.738<br>
08/12/2021 09:49,  44420.40947,  33.746<br>
08/12/2021 10:49,  44420.45113,  33.77<br>
08/12/2021 11:49,  44420.4928,  33.772<br>
08/12/2021 12:49,  44420.53447,  33.774<br>
08/12/2021 13:49,  44420.57613,  33.774<br>
08/12/2021 14:49,  44420.6178,  33.769<br>
08/12/2021 15:49,  44420.65947,  33.774<br>
08/12/2021 16:49,  44420.70113,  33.775<br>
08/12/2021 17:49,  44420.7428,  33.772<br>
08/12/2021 18:49,  44420.78447,  33.776<br>
08/12/2021 19:49,  44420.82613,  33.774<br>
08/12/2021 20:49,  44420.8678,  33.775<br>
08/12/2021 21:49,  44420.90947,  33.764<br>
08/12/2021 22:49,  44420.95113,  33.769<br>
08/12/2021 23:49,  44420.9928,  33.773<br>
08/13/2021 00:49,  44421.03447,  33.769<br>
08/13/2021 01:49,  44421.07613,  33.771<br>
08/13/2021 02:49,  44421.1178,  33.772<br>
08/13/2021 03:49,  44421.15947,  33.771<br>
08/13/2021 04:49,  44421.20113,  33.771<br>
08/13/2021 05:49,  44421.2428,  33.767<br>
08/13/2021 06:49,  44421.28447,  33.776<br>
08/13/2021 07:49,  44421.32613,  33.771<br>
08/13/2021 08:19,  44421.34697,  33.77<br>
08/13/2021 09:19,  44421.38863,  33.769<br>
08/13/2021 10:19,  44421.4303,  33.769<br>
08/13/2021 11:19,  44421.47197,  33.773<br>
08/13/2021 12:19,  44421.51363,  33.768<br>
08/13/2021 13:19,  44421.5553,  33.77<br>
08/13/2021 14:19,  44421.59697,  33.774<br>
08/13/2021 15:19,  44421.63863,  33.772<br>
08/13/2021 16:19,  44421.6803,  33.771<br>
08/13/2021 17:19,  44421.72197,  33.769<br>
08/13/2021 18:19,  44421.76363,  33.77<br>
08/13/2021 19:19,  44421.8053,  33.778<br>
08/13/2021 20:19,  44421.84697,  33.81<br>
08/13/2021 21:19,  44421.88863,  33.767<br>
08/13/2021 22:19,  44421.9303,  33.755<br>
08/13/2021 23:19,  44421.97197,  33.758<br>
08/14/2021 00:19,  44422.01363,  33.76<br>
08/14/2021 01:19,  44422.0553,  33.759<br>
08/14/2021 02:19,  44422.09697,  33.759<br>
08/14/2021 03:19,  44422.13863,  33.759<br>
08/14/2021 04:19,  44422.1803,  33.758<br>
08/14/2021 05:19,  44422.22197,  33.759<br>
08/14/2021 06:19,  44422.26363,  33.758<br>
08/14/2021 07:19,  44422.3053,  33.762<br>
08/14/2021 07:49,  44422.32613,  33.776<br>
08/14/2021 08:49,  44422.3678,  33.77<br>
08/14/2021 09:49,  44422.40947,  33.769<br>
08/14/2021 10:49,  44422.45113,  33.769<br>
08/14/2021 11:49,  44422.4928,  33.766<br>
08/14/2021 12:49,  44422.53447,  33.765<br>
08/14/2021 13:49,  44422.57613,  33.761<br>
08/14/2021 14:49,  44422.6178,  33.76<br>
08/14/2021 15:49,  44422.65947,  33.758<br>
08/14/2021 16:49,  44422.70113,  33.748<br>
08/14/2021 17:49,  44422.7428,  33.748<br>
08/14/2021 18:49,  44422.78447,  33.74<br>
08/14/2021 19:49,  44422.82613,  33.738<br>
08/14/2021 20:49,  44422.8678,  33.746<br>
08/14/2021 21:49,  44422.90947,  33.753<br>
08/14/2021 22:49,  44422.95113,  33.758<br>
08/14/2021 23:49,  44422.9928,  33.701<br>
08/15/2021 00:49,  44423.03447,  33.712<br>
08/15/2021 01:49,  44423.07613,  33.738<br>
08/15/2021 02:49,  44423.1178,  33.741<br>
08/15/2021 03:49,  44423.15947,  33.739<br>
08/15/2021 04:49,  44423.20113,  33.744<br>
08/15/2021 05:49,  44423.2428,  33.739<br>
08/15/2021 06:49,  44423.28447,  33.738<br>
08/15/2021 07:49,  44423.32613,  33.723<br>
08/15/2021 08:19,  44423.34697,  33.716<br>
08/15/2021 09:19,  44423.38863,  33.7<br>
