time,Depth,Y,X,salinity
UTC,m,,,PSU
2010-05-11T00:00:00Z,0,2000,2050,33.805534
2010-05-12T00:00:00Z,0,2000,2050,33.72633
2010-05-13T00:00:00Z,0,2000,2050,33.735245
2010-05-14T00:00:00Z,0,2000,2050,33.766735
2010-05-15T00:00:00Z,0,2000,2050,33.758602
2010-05-16T00:00:00Z,0,2000,2050,33.78066
2010-05-17T00:00:00Z,0,2000,2050,33.80187
2010-05-18T00:00:00Z,0,2000,2050,33.873974
2010-05-19T00:00:00Z,0,2000,2050,33.87472
2010-05-20T00:00:00Z,0,2000,2050,33.813404
2010-05-21T00:00:00Z,0,2000,2050,33.81396
2010-05-22T00:00:00Z,0,2000,2050,33.809727
2010-05-23T00:00:00Z,0,2000,2050,33.793056
2010-05-24T00:00:00Z,0,2000,2050,33.842953
2010-05-25T00:00:00Z,0,2000,2050,33.818417
2010-05-26T00:00:00Z,0,2000,2050,33.758713
2010-05-27T00:00:00Z,0,2000,2050,33.66551
2010-05-28T00:00:00Z,0,2000,2050,33.571136
2010-05-29T00:00:00Z,0,2000,2050,33.577812
2010-05-30T00:00:00Z,0,2000,2050,33.57563
2010-05-31T00:00:00Z,0,2000,2050,33.56753
2010-06-01T00:00:00Z,0,2000,2050,33.577396
2010-06-02T00:00:00Z,0,2000,2050,33.56884
2010-06-03T00:00:00Z,0,2000,2050,33.55552
2010-06-04T00:00:00Z,0,2000,2050,33.536556
2010-06-05T00:00:00Z,0,2000,2050,33.523056
2010-06-06T00:00:00Z,0,2000,2050,33.539856
2010-06-07T00:00:00Z,0,2000,2050,33.58429
2010-06-08T00:00:00Z,0,2000,2050,33.691998
2010-06-09T00:00:00Z,0,2000,2050,33.723896
2010-06-10T00:00:00Z,0,2000,2050,33.71862
2010-06-11T00:00:00Z,0,2000,2050,33.69068
2010-06-12T00:00:00Z,0,2000,2050,33.69063
2010-06-13T00:00:00Z,0,2000,2050,33.68199
2010-06-14T00:00:00Z,0,2000,2050,33.6462
2010-06-15T00:00:00Z,0,2000,2050,33.647057
2010-06-16T00:00:00Z,0,2000,2050,33.69778
2010-06-17T00:00:00Z,0,2000,2050,33.729065
2010-06-18T00:00:00Z,0,2000,2050,33.702526
2010-06-19T00:00:00Z,0,2000,2050,33.727077
2010-06-20T00:00:00Z,0,2000,2050,33.72571
2010-06-21T00:00:00Z,0,2000,2050,33.72468
2010-06-22T00:00:00Z,0,2000,2050,33.717426
2010-06-23T00:00:00Z,0,2000,2050,33.705692
2010-06-24T00:00:00Z,0,2000,2050,33.689
2010-06-25T00:00:00Z,0,2000,2050,33.709335
2010-06-26T00:00:00Z,0,2000,2050,33.718826
2010-06-27T00:00:00Z,0,2000,2050,33.69538
2010-06-28T00:00:00Z,0,2000,2050,33.674812
2010-06-29T00:00:00Z,0,2000,2050,33.649364
2010-06-30T00:00:00Z,0,2000,2050,33.631287
2010-07-01T00:00:00Z,0,2000,2050,33.650524
2010-07-02T00:00:00Z,0,2000,2050,33.67121
2010-07-03T00:00:00Z,0,2000,2050,33.627186
2010-07-04T00:00:00Z,0,2000,2050,33.592648
2010-07-05T00:00:00Z,0,2000,2050,33.57334
2010-07-06T00:00:00Z,0,2000,2050,33.57431
2010-07-07T00:00:00Z,0,2000,2050,33.599545
2010-07-08T00:00:00Z,0,2000,2050,33.524773
2010-07-09T00:00:00Z,0,2000,2050,33.46708
2010-07-10T00:00:00Z,0,2000,2050,33.454666
2010-07-11T00:00:00Z,0,2000,2050,33.447716
2010-07-12T00:00:00Z,0,2000,2050,33.43824
2010-07-13T00:00:00Z,0,2000,2050,33.435757
2010-07-14T00:00:00Z,0,2000,2050,33.39607
2010-07-15T00:00:00Z,0,2000,2050,33.387993
2010-07-16T00:00:00Z,0,2000,2050,33.40989
2010-07-17T00:00:00Z,0,2000,2050,33.46244
2010-07-18T00:00:00Z,0,2000,2050,33.58227
2010-07-19T00:00:00Z,0,2000,2050,33.64497
2010-07-20T00:00:00Z,0,2000,2050,33.665672
2010-07-21T00:00:00Z,0,2000,2050,33.692287
2010-07-22T00:00:00Z,0,2000,2050,33.69909
2010-07-23T00:00:00Z,0,2000,2050,33.70687
2010-07-24T00:00:00Z,0,2000,2050,33.70667
2010-07-25T00:00:00Z,0,2000,2050,33.703392
2010-07-26T00:00:00Z,0,2000,2050,33.6943
2010-07-27T00:00:00Z,0,2000,2050,33.696175
2010-07-28T00:00:00Z,0,2000,2050,33.719814
2010-07-29T00:00:00Z,0,2000,2050,33.72822
2010-07-30T00:00:00Z,0,2000,2050,33.730183
2010-07-31T00:00:00Z,0,2000,2050,33.772755
2010-08-01T00:00:00Z,0,2000,2050,33.700386
2010-08-02T00:00:00Z,0,2000,2050,33.776005
2010-08-03T00:00:00Z,0,2000,2050,33.74649
2010-08-04T00:00:00Z,0,2000,2050,33.713387
2010-08-05T00:00:00Z,0,2000,2050,33.68965
2010-08-06T00:00:00Z,0,2000,2050,33.67732
2010-08-07T00:00:00Z,0,2000,2050,33.632275
2010-08-08T00:00:00Z,0,2000,2050,33.616425
2010-08-09T00:00:00Z,0,2000,2050,33.63546
2010-08-10T00:00:00Z,0,2000,2050,33.63133
2010-08-11T00:00:00Z,0,2000,2050,33.611313
2010-08-12T00:00:00Z,0,2000,2050,33.565277
2010-08-13T00:00:00Z,0,2000,2050,33.56412
2010-08-14T00:00:00Z,0,2000,2050,33.55909
2010-08-15T00:00:00Z,0,2000,2050,33.549034
2010-08-16T00:00:00Z,0,2000,2050,33.54287
2010-08-17T00:00:00Z,0,2000,2050,33.57588
2010-08-18T00:00:00Z,0,2000,2050,33.579754
2010-08-19T00:00:00Z,0,2000,2050,33.569412
2010-08-20T00:00:00Z,0,2000,2050,33.562008
2010-08-21T00:00:00Z,0,2000,2050,33.5436
2010-08-22T00:00:00Z,0,2000,2050,33.53213
2010-08-23T00:00:00Z,0,2000,2050,33.545296
2010-08-24T00:00:00Z,0,2000,2050,33.54815
2010-08-25T00:00:00Z,0,2000,2050,33.540337
2010-08-26T00:00:00Z,0,2000,2050,33.513935
2010-08-27T00:00:00Z,0,2000,2050,33.51047
2010-08-28T00:00:00Z,0,2000,2050,33.5547
2010-08-29T00:00:00Z,0,2000,2050,33.58678
2010-08-30T00:00:00Z,0,2000,2050,33.581417
2010-08-31T00:00:00Z,0,2000,2050,33.59576
2010-09-01T00:00:00Z,0,2000,2050,33.57352
2010-09-02T00:00:00Z,0,2000,2050,33.555054
2010-09-03T00:00:00Z,0,2000,2050,33.5365
2010-09-04T00:00:00Z,0,2000,2050,33.551277
2010-09-05T00:00:00Z,0,2000,2050,33.570274
2010-09-06T00:00:00Z,0,2000,2050,33.618076
2010-09-07T00:00:00Z,0,2000,2050,33.673027
2010-09-08T00:00:00Z,0,2000,2050,33.70305
2010-09-09T00:00:00Z,0,2000,2050,33.651035
2010-09-10T00:00:00Z,0,2000,2050,33.617664
2010-09-11T00:00:00Z,0,2000,2050,33.611786
2010-09-12T00:00:00Z,0,2000,2050,33.629627
2010-09-13T00:00:00Z,0,2000,2050,33.655884
2010-09-14T00:00:00Z,0,2000,2050,33.668835
2010-09-15T00:00:00Z,0,2000,2050,33.66716
2010-09-16T00:00:00Z,0,2000,2050,33.664516
2010-09-17T00:00:00Z,0,2000,2050,33.66667
2010-09-18T00:00:00Z,0,2000,2050,33.664673
2010-09-19T00:00:00Z,0,2000,2050,33.641224
2010-09-20T00:00:00Z,0,2000,2050,33.63992
2010-09-21T00:00:00Z,0,2000,2050,33.678925
2010-09-22T00:00:00Z,0,2000,2050,33.62607
2010-09-23T00:00:00Z,0,2000,2050,33.62522
2010-09-24T00:00:00Z,0,2000,2050,33.625732
2010-09-25T00:00:00Z,0,2000,2050,33.624046
2010-09-26T00:00:00Z,0,2000,2050,33.638218
2010-09-27T00:00:00Z,0,2000,2050,33.650387
2010-09-28T00:00:00Z,0,2000,2050,33.592964
2010-09-29T00:00:00Z,0,2000,2050,33.521275
2010-09-30T00:00:00Z,0,2000,2050,33.473293
2010-10-01T00:00:00Z,0,2000,2050,33.41325
2010-10-02T00:00:00Z,0,2000,2050,33.399353
2010-10-03T00:00:00Z,0,2000,2050,33.41837
2010-10-04T00:00:00Z,0,2000,2050,33.618404
2010-10-05T00:00:00Z,0,2000,2050,33.715652
2010-10-06T00:00:00Z,0,2000,2050,33.68327
2010-10-07T00:00:00Z,0,2000,2050,33.68945
2010-10-08T00:00:00Z,0,2000,2050,33.659756
2010-10-09T00:00:00Z,0,2000,2050,33.67676
2010-10-10T00:00:00Z,0,2000,2050,33.68795
2010-10-11T00:00:00Z,0,2000,2050,33.688477
2010-10-12T00:00:00Z,0,2000,2050,33.68417
2010-10-13T00:00:00Z,0,2000,2050,33.644516
2010-10-14T00:00:00Z,0,2000,2050,33.676685
2010-10-15T00:00:00Z,0,2000,2050,33.646946
2010-10-16T00:00:00Z,0,2000,2050,33.649513
2010-10-17T00:00:00Z,0,2000,2050,33.63373
2010-10-18T00:00:00Z,0,2000,2050,33.59747
2010-10-19T00:00:00Z,0,2000,2050,33.581417
2010-10-20T00:00:00Z,0,2000,2050,33.56358
2010-10-21T00:00:00Z,0,2000,2050,33.553474
2010-10-22T00:00:00Z,0,2000,2050,33.52535
2010-10-23T00:00:00Z,0,2000,2050,33.531628
2010-10-24T00:00:00Z,0,2000,2050,33.489204
2010-10-25T00:00:00Z,0,2000,2050,33.37826
2010-10-26T00:00:00Z,0,2000,2050,33.377983
2010-10-27T00:00:00Z,0,2000,2050,33.401268
2010-10-28T00:00:00Z,0,2000,2050,33.42315
2010-10-29T00:00:00Z,0,2000,2050,33.39071
2010-10-30T00:00:00Z,0,2000,2050,33.375607
2010-10-31T00:00:00Z,0,2000,2050,33.33162
2010-11-01T00:00:00Z,0,2000,2050,33.368114
2010-11-02T00:00:00Z,0,2000,2050,33.40155
2010-11-03T00:00:00Z,0,2000,2050,33.42796
2010-11-04T00:00:00Z,0,2000,2050,33.430035
2010-11-05T00:00:00Z,0,2000,2050,33.429543
2010-11-06T00:00:00Z,0,2000,2050,33.42677
2010-11-07T00:00:00Z,0,2000,2050,33.431885
2010-11-08T00:00:00Z,0,2000,2050,33.422695
2010-11-09T00:00:00Z,0,2000,2050,33.43581
2010-11-10T00:00:00Z,0,2000,2050,33.420856
2010-11-11T00:00:00Z,0,2000,2050,33.43457
2010-11-12T00:00:00Z,0,2000,2050,33.422222
2010-11-13T00:00:00Z,0,2000,2050,33.40657
2010-11-14T00:00:00Z,0,2000,2050,33.42943
2010-11-15T00:00:00Z,0,2000,2050,33.45044
2010-11-16T00:00:00Z,0,2000,2050,33.46286
2010-11-17T00:00:00Z,0,2000,2050,33.46791
2010-11-18T00:00:00Z,0,2000,2050,33.44029
2010-11-19T00:00:00Z,0,2000,2050,33.412304
2010-11-20T00:00:00Z,0,2000,2050,33.389736
2010-11-21T00:00:00Z,0,2000,2050,33.37004
2010-11-22T00:00:00Z,0,2000,2050,33.393417
2010-11-23T00:00:00Z,0,2000,2050,33.339756
2010-11-24T00:00:00Z,0,2000,2050,33.36878
2010-11-25T00:00:00Z,0,2000,2050,33.385536
2010-11-26T00:00:00Z,0,2000,2050,33.408245
2010-11-27T00:00:00Z,0,2000,2050,33.402954
2010-11-28T00:00:00Z,0,2000,2050,33.525517
2010-11-29T00:00:00Z,0,2000,2050,33.539215
2010-11-30T00:00:00Z,0,2000,2050,33.53005
2010-12-01T00:00:00Z,0,2000,2050,33.516357
2010-12-02T00:00:00Z,0,2000,2050,33.50524
2010-12-03T00:00:00Z,0,2000,2050,33.48398
2010-12-04T00:00:00Z,0,2000,2050,33.467796
2010-12-05T00:00:00Z,0,2000,2050,33.436893
2010-12-06T00:00:00Z,0,2000,2050,33.407185
2010-12-07T00:00:00Z,0,2000,2050,33.37957
2010-12-08T00:00:00Z,0,2000,2050,33.374184
2010-12-09T00:00:00Z,0,2000,2050,33.420544
2010-12-10T00:00:00Z,0,2000,2050,33.422756
2010-12-11T00:00:00Z,0,2000,2050,33.51629
2010-12-12T00:00:00Z,0,2000,2050,33.38739
2010-12-13T00:00:00Z,0,2000,2050,33.304478
2010-12-14T00:00:00Z,0,2000,2050,33.284336
2010-12-15T00:00:00Z,0,2000,2050,33.305027
2010-12-16T00:00:00Z,0,2000,2050,33.3507
2010-12-17T00:00:00Z,0,2000,2050,33.357
2010-12-18T00:00:00Z,0,2000,2050,33.35443
2010-12-19T00:00:00Z,0,2000,2050,33.305805
2010-12-20T00:00:00Z,0,2000,2050,33.274708
2010-12-21T00:00:00Z,0,2000,2050,33.27354
2010-12-22T00:00:00Z,0,2000,2050,33.30632
2010-12-23T00:00:00Z,0,2000,2050,33.323505
2010-12-24T00:00:00Z,0,2000,2050,33.286686
2010-12-25T00:00:00Z,0,2000,2050,33.286484
2010-12-26T00:00:00Z,0,2000,2050,33.327965
2010-12-27T00:00:00Z,0,2000,2050,33.30027
2010-12-28T00:00:00Z,0,2000,2050,33.35444
2010-12-29T00:00:00Z,0,2000,2050,33.339497
2010-12-30T00:00:00Z,0,2000,2050,33.39547
2010-12-31T00:00:00Z,0,2000,2050,33.37335
2011-01-01T00:00:00Z,0,2000,2050,33.35303
2011-01-02T00:00:00Z,0,2000,2050,33.413967
2011-01-03T00:00:00Z,0,2000,2050,33.38721
2011-01-04T00:00:00Z,0,2000,2050,33.35513
2011-01-05T00:00:00Z,0,2000,2050,33.343533
2011-01-06T00:00:00Z,0,2000,2050,33.332954
2011-01-07T00:00:00Z,0,2000,2050,33.434128
2011-01-08T00:00:00Z,0,2000,2050,33.36163
2011-01-09T00:00:00Z,0,2000,2050,33.379128
2011-01-10T00:00:00Z,0,2000,2050,33.416985
2011-01-11T00:00:00Z,0,2000,2050,33.39731
2011-01-12T00:00:00Z,0,2000,2050,33.358624
2011-01-13T00:00:00Z,0,2000,2050,33.300545
2011-01-14T00:00:00Z,0,2000,2050,33.281616
2011-01-15T00:00:00Z,0,2000,2050,33.272644
2011-01-16T00:00:00Z,0,2000,2050,33.2712
2011-01-17T00:00:00Z,0,2000,2050,33.266117
2011-01-18T00:00:00Z,0,2000,2050,33.27589
2011-01-19T00:00:00Z,0,2000,2050,33.314915
2011-01-20T00:00:00Z,0,2000,2050,33.277428
2011-01-21T00:00:00Z,0,2000,2050,33.289383
2011-01-22T00:00:00Z,0,2000,2050,33.29515
2011-01-23T00:00:00Z,0,2000,2050,33.285145
2011-01-24T00:00:00Z,0,2000,2050,33.285625
2011-01-25T00:00:00Z,0,2000,2050,33.268585
2011-01-26T00:00:00Z,0,2000,2050,33.280853
2011-01-27T00:00:00Z,0,2000,2050,33.277355
2011-01-28T00:00:00Z,0,2000,2050,33.262527
2011-01-29T00:00:00Z,0,2000,2050,33.248703
2011-01-30T00:00:00Z,0,2000,2050,33.247955
2011-01-31T00:00:00Z,0,2000,2050,33.28702
2011-02-01T00:00:00Z,0,2000,2050,33.286266
2011-02-02T00:00:00Z,0,2000,2050,33.29787
2011-02-03T00:00:00Z,0,2000,2050,33.325718
2011-02-04T00:00:00Z,0,2000,2050,33.32278
2011-02-05T00:00:00Z,0,2000,2050,33.319798
2011-02-06T00:00:00Z,0,2000,2050,33.323208
2011-02-07T00:00:00Z,0,2000,2050,33.29398
2011-02-08T00:00:00Z,0,2000,2050,33.27979
2011-02-09T00:00:00Z,0,2000,2050,33.394756
2011-02-10T00:00:00Z,0,2000,2050,33.404274
2011-02-11T00:00:00Z,0,2000,2050,33.387684
2011-02-12T00:00:00Z,0,2000,2050,33.357563
2011-02-13T00:00:00Z,0,2000,2050,33.30005
2011-02-14T00:00:00Z,0,2000,2050,33.28818
2011-02-15T00:00:00Z,0,2000,2050,33.218254
2011-02-16T00:00:00Z,0,2000,2050,33.178806
2011-02-17T00:00:00Z,0,2000,2050,33.17188
2011-02-18T00:00:00Z,0,2000,2050,33.19684
2011-02-19T00:00:00Z,0,2000,2050,33.17254
2011-02-20T00:00:00Z,0,2000,2050,33.17775
2011-02-21T00:00:00Z,0,2000,2050,33.17919
2011-02-22T00:00:00Z,0,2000,2050,33.121387
2011-02-23T00:00:00Z,0,2000,2050,33.11402
2011-02-24T00:00:00Z,0,2000,2050,33.131912
2011-02-25T00:00:00Z,0,2000,2050,33.15034
2011-02-26T00:00:00Z,0,2000,2050,33.198593
2011-02-27T00:00:00Z,0,2000,2050,33.15166
2011-02-28T00:00:00Z,0,2000,2050,33.164486
2011-03-01T00:00:00Z,0,2000,2050,33.182224
2011-03-02T00:00:00Z,0,2000,2050,33.19052
2011-03-03T00:00:00Z,0,2000,2050,33.166256
2011-03-04T00:00:00Z,0,2000,2050,33.139435
2011-03-05T00:00:00Z,0,2000,2050,33.140095
2011-03-06T00:00:00Z,0,2000,2050,33.141182
2011-03-07T00:00:00Z,0,2000,2050,33.140255
2011-03-08T00:00:00Z,0,2000,2050,33.212807
2011-03-09T00:00:00Z,0,2000,2050,33.19223
2011-03-10T00:00:00Z,0,2000,2050,33.191513
2011-03-11T00:00:00Z,0,2000,2050,33.19271
2011-03-12T00:00:00Z,0,2000,2050,33.2065
2011-03-13T00:00:00Z,0,2000,2050,33.230907
2011-03-14T00:00:00Z,0,2000,2050,33.235035
2011-03-15T00:00:00Z,0,2000,2050,33.207108
2011-03-16T00:00:00Z,0,2000,2050,33.198208
2011-03-17T00:00:00Z,0,2000,2050,33.136852
2011-03-18T00:00:00Z,0,2000,2050,33.088814
2011-03-19T00:00:00Z,0,2000,2050,33.05679
2011-03-20T00:00:00Z,0,2000,2050,33.01954
2011-03-21T00:00:00Z,0,2000,2050,32.873966
2011-03-22T00:00:00Z,0,2000,2050,32.963036
2011-03-23T00:00:00Z,0,2000,2050,33.017075
2011-03-24T00:00:00Z,0,2000,2050,33.040215
2011-03-25T00:00:00Z,0,2000,2050,33.174644
2011-03-26T00:00:00Z,0,2000,2050,32.989895
2011-03-27T00:00:00Z,0,2000,2050,32.99713
2011-03-28T00:00:00Z,0,2000,2050,32.76075
2011-03-29T00:00:00Z,0,2000,2050,32.76106
2011-03-30T00:00:00Z,0,2000,2050,32.981354
2011-03-31T00:00:00Z,0,2000,2050,33.08582
2011-04-01T00:00:00Z,0,2000,2050,33.15351
2011-04-02T00:00:00Z,0,2000,2050,33.187393
2011-04-03T00:00:00Z,0,2000,2050,33.315285
2011-04-04T00:00:00Z,0,2000,2050,33.330883
2011-04-05T00:00:00Z,0,2000,2050,33.278214
2011-04-06T00:00:00Z,0,2000,2050,33.29532
2011-04-07T00:00:00Z,0,2000,2050,33.356155
2011-04-08T00:00:00Z,0,2000,2050,33.407524
2011-04-09T00:00:00Z,0,2000,2050,33.422836
2011-04-10T00:00:00Z,0,2000,2050,33.391823
2011-04-11T00:00:00Z,0,2000,2050,33.397762
2011-04-12T00:00:00Z,0,2000,2050,33.38333
2011-04-13T00:00:00Z,0,2000,2050,33.398968
2011-04-14T00:00:00Z,0,2000,2050,33.426746
2011-04-15T00:00:00Z,0,2000,2050,33.440994
2011-04-16T00:00:00Z,0,2000,2050,33.435436
2011-04-17T00:00:00Z,0,2000,2050,33.433987
2011-04-18T00:00:00Z,0,2000,2050,33.454247
2011-04-19T00:00:00Z,0,2000,2050,33.44866
2011-04-20T00:00:00Z,0,2000,2050,33.422386
2011-04-21T00:00:00Z,0,2000,2050,33.4187
2011-04-22T00:00:00Z,0,2000,2050,33.48435
2011-04-23T00:00:00Z,0,2000,2050,33.481945
2011-04-24T00:00:00Z,0,2000,2050,33.462894
2011-04-25T00:00:00Z,0,2000,2050,33.45874
2011-04-26T00:00:00Z,0,2000,2050,33.427895
2011-04-27T00:00:00Z,0,2000,2050,33.405483
2011-04-28T00:00:00Z,0,2000,2050,33.412693
2011-04-29T00:00:00Z,0,2000,2050,33.411747
2011-04-30T00:00:00Z,0,2000,2050,33.518005
2011-05-01T00:00:00Z,0,2000,2050,33.55615
2011-05-02T00:00:00Z,0,2000,2050,33.468517
2011-05-03T00:00:00Z,0,2000,2050,33.451904
2011-05-04T00:00:00Z,0,2000,2050,33.515274
2011-05-05T00:00:00Z,0,2000,2050,33.691467
2011-05-06T00:00:00Z,0,2000,2050,33.6479
2011-05-07T00:00:00Z,0,2000,2050,33.705315
2011-05-08T00:00:00Z,0,2000,2050,33.699844
2011-05-09T00:00:00Z,0,2000,2050,33.72119
2011-05-10T00:00:00Z,0,2000,2050,33.75988
2011-05-11T00:00:00Z,0,2000,2050,33.760536
2011-05-12T00:00:00Z,0,2000,2050,33.75528
2011-05-13T00:00:00Z,0,2000,2050,33.742252
2011-05-14T00:00:00Z,0,2000,2050,33.748936
2011-05-15T00:00:00Z,0,2000,2050,33.73986
2011-05-16T00:00:00Z,0,2000,2050,33.73958
2011-05-17T00:00:00Z,0,2000,2050,33.75289
2011-05-18T00:00:00Z,0,2000,2050,33.754078
2011-05-19T00:00:00Z,0,2000,2050,33.755962
2011-05-20T00:00:00Z,0,2000,2050,33.748047
2011-05-21T00:00:00Z,0,2000,2050,33.75766
2011-05-22T00:00:00Z,0,2000,2050,33.776505
2011-05-23T00:00:00Z,0,2000,2050,33.805546
2011-05-24T00:00:00Z,0,2000,2050,33.79694
2011-05-25T00:00:00Z,0,2000,2050,33.777916
2011-05-26T00:00:00Z,0,2000,2050,33.752098
2011-05-27T00:00:00Z,0,2000,2050,33.611557
2011-05-28T00:00:00Z,0,2000,2050,33.560524
2011-05-29T00:00:00Z,0,2000,2050,33.572464
2011-05-30T00:00:00Z,0,2000,2050,33.579967
2011-05-31T00:00:00Z,0,2000,2050,33.535496
2011-06-01T00:00:00Z,0,2000,2050,33.50282
2011-06-02T00:00:00Z,0,2000,2050,33.548412
2011-06-03T00:00:00Z,0,2000,2050,33.558952
2011-06-04T00:00:00Z,0,2000,2050,33.514404
2011-06-05T00:00:00Z,0,2000,2050,33.376408
2011-06-06T00:00:00Z,0,2000,2050,33.304226
2011-06-07T00:00:00Z,0,2000,2050,33.297222
2011-06-08T00:00:00Z,0,2000,2050,33.319553
2011-06-09T00:00:00Z,0,2000,2050,33.34896
2011-06-10T00:00:00Z,0,2000,2050,33.36657
2011-06-11T00:00:00Z,0,2000,2050,33.43673
2011-06-12T00:00:00Z,0,2000,2050,33.51717
2011-06-13T00:00:00Z,0,2000,2050,33.519108
2011-06-14T00:00:00Z,0,2000,2050,33.52503
2011-06-15T00:00:00Z,0,2000,2050,33.534756
2011-06-16T00:00:00Z,0,2000,2050,33.547802
2011-06-17T00:00:00Z,0,2000,2050,33.594524
2011-06-18T00:00:00Z,0,2000,2050,33.595715
2011-06-19T00:00:00Z,0,2000,2050,33.570465
2011-06-20T00:00:00Z,0,2000,2050,33.571934
2011-06-21T00:00:00Z,0,2000,2050,33.543293
2011-06-22T00:00:00Z,0,2000,2050,33.53666
2011-06-23T00:00:00Z,0,2000,2050,33.544697
2011-06-24T00:00:00Z,0,2000,2050,33.577404
2011-06-25T00:00:00Z,0,2000,2050,33.608215
2011-06-26T00:00:00Z,0,2000,2050,33.580956
2011-06-27T00:00:00Z,0,2000,2050,33.577282
2011-06-28T00:00:00Z,0,2000,2050,33.584408
2011-06-29T00:00:00Z,0,2000,2050,33.57168
2011-06-30T00:00:00Z,0,2000,2050,33.5579
2011-07-01T00:00:00Z,0,2000,2050,33.547333
2011-07-02T00:00:00Z,0,2000,2050,33.5373
2011-07-03T00:00:00Z,0,2000,2050,33.538467
2011-07-04T00:00:00Z,0,2000,2050,33.528053
2011-07-05T00:00:00Z,0,2000,2050,33.53511
2011-07-06T00:00:00Z,0,2000,2050,33.485683
2011-07-07T00:00:00Z,0,2000,2050,33.438595
2011-07-08T00:00:00Z,0,2000,2050,33.43234
2011-07-09T00:00:00Z,0,2000,2050,33.443024
2011-07-10T00:00:00Z,0,2000,2050,33.459747
2011-07-11T00:00:00Z,0,2000,2050,33.488644
2011-07-12T00:00:00Z,0,2000,2050,33.503277
2011-07-13T00:00:00Z,0,2000,2050,33.527077
2011-07-14T00:00:00Z,0,2000,2050,33.48341
2011-07-15T00:00:00Z,0,2000,2050,33.5664
2011-07-16T00:00:00Z,0,2000,2050,33.665287
2011-07-17T00:00:00Z,0,2000,2050,33.70146
2011-07-18T00:00:00Z,0,2000,2050,33.71227
2011-07-19T00:00:00Z,0,2000,2050,33.727226
2011-07-20T00:00:00Z,0,2000,2050,33.75781
2011-07-21T00:00:00Z,0,2000,2050,33.775654
2011-07-22T00:00:00Z,0,2000,2050,33.804775
2011-07-23T00:00:00Z,0,2000,2050,33.851982
2011-07-24T00:00:00Z,0,2000,2050,33.83211
2011-07-25T00:00:00Z,0,2000,2050,33.793255
2011-07-26T00:00:00Z,0,2000,2050,33.72326
2011-07-27T00:00:00Z,0,2000,2050,33.700684
2011-07-28T00:00:00Z,0,2000,2050,33.674217
2011-07-29T00:00:00Z,0,2000,2050,33.676437
2011-07-30T00:00:00Z,0,2000,2050,33.68912
2011-07-31T00:00:00Z,0,2000,2050,33.623264
2011-08-01T00:00:00Z,0,2000,2050,33.532047
2011-08-02T00:00:00Z,0,2000,2050,33.497433
2011-08-03T00:00:00Z,0,2000,2050,33.49427
2011-08-04T00:00:00Z,0,2000,2050,33.495945
2011-08-05T00:00:00Z,0,2000,2050,33.50492
2011-08-06T00:00:00Z,0,2000,2050,33.48537
2011-08-07T00:00:00Z,0,2000,2050,33.482105
2011-08-08T00:00:00Z,0,2000,2050,33.50504
2011-08-09T00:00:00Z,0,2000,2050,33.45313
2011-08-10T00:00:00Z,0,2000,2050,33.48153
2011-08-11T00:00:00Z,0,2000,2050,33.52407
2011-08-12T00:00:00Z,0,2000,2050,33.572556
2011-08-13T00:00:00Z,0,2000,2050,33.676456
2011-08-14T00:00:00Z,0,2000,2050,33.63395
2011-08-15T00:00:00Z,0,2000,2050,33.615757
2011-08-16T00:00:00Z,0,2000,2050,33.577946
2011-08-17T00:00:00Z,0,2000,2050,33.55637
2011-08-18T00:00:00Z,0,2000,2050,33.56189
2011-08-19T00:00:00Z,0,2000,2050,33.62487
2011-08-20T00:00:00Z,0,2000,2050,33.616512
2011-08-21T00:00:00Z,0,2000,2050,33.57106
2011-08-22T00:00:00Z,0,2000,2050,33.504303
2011-08-23T00:00:00Z,0,2000,2050,33.47362
2011-08-24T00:00:00Z,0,2000,2050,33.449528
2011-08-25T00:00:00Z,0,2000,2050,33.44218
2011-08-26T00:00:00Z,0,2000,2050,33.494717
2011-08-27T00:00:00Z,0,2000,2050,33.570946
2011-08-28T00:00:00Z,0,2000,2050,33.60254
2011-08-29T00:00:00Z,0,2000,2050,33.586815
2011-08-30T00:00:00Z,0,2000,2050,33.6067
2011-08-31T00:00:00Z,0,2000,2050,33.634907
2011-09-01T00:00:00Z,0,2000,2050,33.64278
2011-09-02T00:00:00Z,0,2000,2050,33.62652
2011-09-03T00:00:00Z,0,2000,2050,33.59418
2011-09-04T00:00:00Z,0,2000,2050,33.56775
2011-09-05T00:00:00Z,0,2000,2050,33.547947
2011-09-06T00:00:00Z,0,2000,2050,33.573956
2011-09-07T00:00:00Z,0,2000,2050,33.657402
2011-09-08T00:00:00Z,0,2000,2050,33.671318
2011-09-09T00:00:00Z,0,2000,2050,33.685852
2011-09-10T00:00:00Z,0,2000,2050,33.705254
2011-09-11T00:00:00Z,0,2000,2050,33.690918
2011-09-12T00:00:00Z,0,2000,2050,33.671623
2011-09-13T00:00:00Z,0,2000,2050,33.619743
2011-09-14T00:00:00Z,0,2000,2050,33.59983
2011-09-15T00:00:00Z,0,2000,2050,33.60758
2011-09-16T00:00:00Z,0,2000,2050,33.488895
2011-09-17T00:00:00Z,0,2000,2050,33.47121
2011-09-18T00:00:00Z,0,2000,2050,33.48187
2011-09-19T00:00:00Z,0,2000,2050,33.482243
2011-09-20T00:00:00Z,0,2000,2050,33.490505
2011-09-21T00:00:00Z,0,2000,2050,33.495506
